ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,data_quality_flag
460752,male,Yes,35,Yes,artist,9.0,Low,1.0,Cat_6,A,Complete
467264,male,Yes,19,No,marketing,2.0,High,5.0,Cat_6,C,Complete
461646,female,Yes,60,Yes,artist,0.0,High,4.0,Cat_6,C,Complete
463570,male,Yes,35,Yes,artist,0.0,Average,4.0,Cat_6,C,Complete
465277,female,No,53,Yes,engineer,0.0,Low,1.0,Cat_6,B,Complete
467426,female,Yes,86,No,lawyer,0.0,Low,0.0,Cat_6,B,Complete
466258,female,No,29,No,healthcare,1.0,Low,3.0,Cat_6,B,Complete
463719,female,No,26,No,doctor,0.0,Low,1.0,Cat_6,D,Complete
460032,male,No,36,Yes,engineer,8.0,Low,1.0,Cat_6,A,Complete
465175,female,No,22,No,homemaker,0.0,Low,4.0,Cat_6,D,Complete
466610,male,No,19,No,marketing,0.0,Low,5.0,Cat_6,A,Complete
459036,female,Yes,20,Yes,lawyer,1.0,Average,3.0,Cat_3,A,Complete
464047,male,No,43,Yes,healthcare,3.0,Low,3.0,Cat_6,D,Complete
459496,female,No,42,Yes,artist,0.0,Low,3.0,Cat_6,A,Complete
459997,male,No,43,Yes,entertainment,1.0,Low,2.0,Cat_4,A,Complete
463382,female,Yes,50,Yes,engineer,4.0,High,3.0,Cat_6,B,Complete
460967,male,No,25,Yes,entertainment,1.0,Low,2.0,Cat_6,A,Complete
465094,male,Yes,61,No,artist,1.0,High,2.0,Cat_6,B,Complete
461229,female,Yes,28,Yes,healthcare,0.0,Average,2.0,Cat_6,A,Complete
466442,male,No,38,Yes,artist,1.0,Low,1.0,Cat_6,D,Complete
464527,male,No,25,No,executive,12.0,Low,3.0,Cat_6,A,Complete
463560,female,No,18,No,healthcare,9.0,Low,5.0,Cat_4,D,Complete
460011,male,Yes,43,Yes,entertainment,1.0,Average,5.0,Cat_5,C,Complete
467207,female,No,27,Yes,artist,8.0,Low,1.0,Cat_6,B,Complete
465177,female,No,60,Yes,entertainment,1.0,Low,2.0,Cat_6,D,Complete
467531,male,Yes,75,Yes,lawyer,2.0,Low,1.0,Cat_6,D,Complete
465409,female,No,31,No,doctor,0.0,Low,4.0,Cat_6,D,Complete
462842,male,No,23,No,doctor,6.0,Low,4.0,Cat_2,D,Complete
462124,male,No,36,Yes,artist,8.0,Low,1.0,Cat_6,A,Complete
466265,male,No,30,No,doctor,1.0,Low,1.0,Cat_3,C,Complete
459789,male,Yes,56,No,artist,1.0,Average,2.0,Cat_6,C,Complete
464223,female,Yes,52,Yes,artist,2.0,Low,2.0,Cat_6,C,Complete
460280,male,Yes,39,Yes,entertainment,0.0,Low,1.0,Cat_6,D,Complete
460331,female,No,35,No,artist,5.0,Low,1.0,Cat_6,A,Complete
461494,male,Yes,33,No,engineer,0.0,Average,2.0,Cat_6,B,Complete
460035,female,No,25,Yes,artist,0.0,Low,6.0,Cat_6,A,Complete
463812,female,Yes,27,Yes,artist,0.0,Average,2.0,Cat_4,B,Complete
465569,male,Yes,35,Yes,artist,1.0,High,3.0,Cat_6,A,Complete
466333,female,Yes,41,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
467668,female,Yes,49,Yes,artist,0.0,Average,3.0,Cat_7,C,Complete
462723,female,Yes,46,No,artist,8.0,Average,2.0,Cat_6,B,Complete
460909,female,No,31,No,healthcare,0.0,Low,2.0,Cat_6,D,Complete
467777,male,No,49,Yes,doctor,0.0,Low,1.0,Cat_6,C,Complete
462404,female,No,26,Yes,artist,9.0,Low,1.0,Cat_6,A,Complete
461799,male,Yes,43,Yes,doctor,13.0,High,2.0,Cat_6,B,Complete
459933,female,Yes,30,Yes,artist,8.0,Low,4.0,Cat_6,A,Complete
463717,female,Yes,70,Yes,artist,1.0,Average,4.0,Cat_6,C,Complete
463652,female,No,28,Yes,artist,0.0,Low,1.0,Cat_6,D,Complete
462149,female,Yes,89,No,lawyer,3.0,High,1.0,Cat_6,D,Complete
462769,female,Yes,42,No,homemaker,6.0,High,4.0,Cat_6,B,Complete
465532,female,Yes,37,Yes,entertainment,6.0,Average,3.0,Cat_4,A,Complete
462829,male,Yes,29,No,executive,1.0,Average,3.0,Cat_6,D,Complete
459210,female,Yes,68,Yes,artist,1.0,High,2.0,Cat_6,C,Complete
464659,female,No,25,No,engineer,1.0,Low,1.0,Cat_4,D,Complete
461411,male,No,29,No,healthcare,1.0,Low,0.0,Cat_6,D,Complete
467759,female,Yes,48,Yes,doctor,0.0,Low,2.0,Cat_6,C,Complete
461475,female,Yes,51,Yes,doctor,1.0,Average,3.0,Cat_1,C,Complete
462714,female,Yes,40,Yes,engineer,1.0,High,5.0,Cat_2,B,Complete
466890,male,Yes,47,Yes,artist,0.0,Average,6.0,Cat_7,B,Complete
462888,male,Yes,39,Yes,executive,0.0,High,3.0,Cat_6,B,Complete
467479,male,Yes,35,Yes,executive,1.0,Average,4.0,Cat_6,C,Complete
466799,female,No,19,No,healthcare,2.0,Low,3.0,Cat_6,D,Complete
466557,female,No,21,No,healthcare,7.0,Low,0.0,Cat_6,D,Complete
460873,male,Yes,46,Yes,entertainment,0.0,Average,3.0,Cat_4,B,Complete
466776,male,Yes,86,Yes,lawyer,0.0,Low,1.0,Cat_6,B,Complete
459462,male,Yes,66,Yes,artist,0.0,High,2.0,Cat_6,B,Complete
465727,male,No,42,No,marketing,1.0,Low,5.0,Cat_4,D,Complete
462348,female,Yes,73,Yes,lawyer,1.0,High,2.0,Cat_6,B,Complete
460941,male,Yes,72,No,engineer,1.0,Low,1.0,Cat_6,A,Complete
461629,male,Yes,53,Yes,artist,0.0,Low,3.0,Cat_6,B,Complete
459907,female,Yes,39,Yes,artist,8.0,Average,2.0,Cat_6,C,Complete
467146,female,No,27,No,homemaker,9.0,Low,1.0,Cat_6,D,Complete
460916,male,Yes,63,No,entertainment,1.0,Average,0.0,Cat_6,B,Complete
459196,female,No,23,No,healthcare,1.0,Low,3.0,Cat_4,D,Complete
465444,female,No,30,Yes,entertainment,0.0,Low,4.0,Cat_6,B,Complete
464186,female,Yes,39,Yes,artist,5.0,Average,2.0,Cat_6,C,Complete
466412,male,Yes,26,Yes,artist,1.0,Average,3.0,Cat_6,B,Complete
459480,female,Yes,50,Yes,entertainment,7.0,Low,3.0,Cat_6,A,Complete
467880,female,Yes,45,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
460216,female,No,62,No,entertainment,2.0,Low,1.0,Cat_6,A,Complete
467941,female,No,27,Yes,doctor,1.0,Low,3.0,Cat_6,A,Complete
466090,male,Yes,57,Yes,entertainment,1.0,Low,0.0,Cat_6,A,Complete
462572,female,Yes,30,No,engineer,1.0,Average,7.0,Cat_4,A,Complete
467443,male,No,32,No,healthcare,7.0,Low,4.0,Cat_3,A,Complete
459701,male,No,47,No,artist,3.0,Low,3.0,Cat_5,B,Complete
461139,female,No,32,Yes,artist,4.0,Low,4.0,Cat_2,A,Complete
461115,female,Yes,32,No,engineer,5.0,Low,3.0,Cat_1,A,Complete
459027,male,Yes,67,Yes,doctor,1.0,Average,4.0,Cat_6,B,Complete
467340,female,Yes,77,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
461410,male,Yes,79,No,Not Provided,0.0,Average,2.0,,C,Incomplete
460857,male,No,31,No,entertainment,1.0,Low,1.0,Cat_4,A,Complete
464300,male,Yes,42,Yes,artist,0.0,Low,3.0,Cat_4,A,Complete
460532,female,No,18,No,Not Provided,0.0,Low,6.0,Cat_6,D,Incomplete
463287,male,Yes,50,Yes,artist,1.0,Average,4.0,Cat_2,C,Complete
461392,male,Yes,71,Yes,artist,0.0,Average,5.0,Cat_6,C,Complete
461546,female,Yes,72,No,lawyer,1.0,Low,3.0,Cat_6,A,Complete
467780,male,Yes,47,Yes,artist,0.0,Low,3.0,Cat_6,A,Complete
462130,male,Yes,45,Yes,artist,9.0,Average,2.0,Cat_6,C,Complete
464684,female,No,40,No,engineer,9.0,Low,5.0,Cat_4,A,Complete
462276,female,No,36,Yes,engineer,4.0,Low,1.0,Cat_6,A,Complete
462142,female,No,42,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
462417,male,No,30,No,healthcare,4.0,Low,4.0,Cat_6,D,Complete
466463,female,No,29,Yes,healthcare,2.0,Low,4.0,Cat_4,B,Complete
464736,male,No,28,Yes,engineer,0.0,Low,5.0,Cat_4,D,Complete
467520,male,Unknown,22,No,healthcare,0.0,Low,2.0,Cat_6,D,Incomplete
459835,male,Yes,85,No,lawyer,0.0,Low,1.0,Cat_6,D,Complete
463855,female,Yes,40,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
460344,female,Yes,52,Yes,artist,14.0,Average,2.0,Cat_6,C,Complete
466211,male,Yes,47,Yes,artist,0.0,Low,0.0,Cat_6,C,Complete
460139,male,No,26,No,artist,6.0,Low,6.0,Cat_5,D,Complete
464126,female,No,55,Yes,marketing,3.0,Low,1.0,Cat_6,B,Complete
461286,female,No,20,No,doctor,4.0,Low,4.0,Cat_6,D,Complete
461621,female,Yes,87,Yes,lawyer,0.0,High,2.0,Cat_6,C,Complete
460163,male,No,28,No,healthcare,0.0,Low,2.0,Cat_4,A,Complete
461958,male,No,38,No,artist,2.0,Low,2.0,Cat_3,A,Complete
464875,male,Yes,42,No,entertainment,1.0,Low,2.0,Cat_4,B,Complete
464791,male,Yes,42,No,marketing,0.0,High,6.0,Cat_4,A,Complete
464579,female,No,29,No,engineer,1.0,Low,4.0,Cat_6,D,Complete
463531,male,No,32,Yes,doctor,0.0,Low,4.0,Cat_6,A,Complete
462651,male,Yes,38,No,executive,0.0,High,5.0,Cat_4,D,Complete
465486,female,Yes,59,No,artist,1.0,High,2.0,Cat_6,C,Complete
460882,male,No,22,No,healthcare,0.0,Low,2.0,Cat_3,D,Complete
467162,female,No,26,No,homemaker,9.0,Low,0.0,Cat_4,D,Complete
461298,female,Yes,78,Yes,artist,1.0,High,2.0,Cat_6,C,Complete
461595,female,No,32,Yes,healthcare,0.0,Low,3.0,Cat_4,A,Complete
459260,male,Yes,37,Yes,artist,0.0,Average,4.0,Cat_7,C,Complete
462772,male,Yes,37,Yes,healthcare,1.0,High,4.0,Cat_6,B,Complete
462941,male,No,67,No,lawyer,0.0,Low,2.0,Cat_6,D,Complete
459143,male,Yes,47,No,artist,0.0,High,4.0,Cat_6,B,Complete
464532,female,Yes,68,Yes,lawyer,0.0,High,2.0,Cat_6,A,Complete
460056,male,No,30,Yes,healthcare,3.0,Low,5.0,Cat_1,C,Complete
466761,female,Yes,48,Yes,entertainment,2.0,Low,1.0,Cat_1,A,Complete
465469,female,No,43,Yes,artist,6.0,Low,1.0,Cat_6,C,Complete
461886,male,Yes,33,Yes,healthcare,9.0,Low,2.0,Cat_6,D,Complete
465680,male,Yes,31,No,healthcare,0.0,Average,5.0,Cat_4,D,Complete
459316,male,Yes,32,Yes,healthcare,1.0,Low,2.0,Cat_6,D,Complete
465609,female,No,21,No,healthcare,1.0,Low,4.0,Cat_2,D,Complete
467009,female,No,29,No,homemaker,2.0,Low,4.0,Cat_3,D,Complete
461766,female,Yes,35,Yes,artist,1.0,Low,2.0,Cat_4,A,Complete
464938,male,Yes,46,No,artist,0.0,Low,3.0,Cat_4,A,Complete
462034,female,Yes,38,Yes,artist,9.0,High,2.0,Cat_2,B,Complete
464049,female,No,32,Yes,healthcare,1.0,Low,3.0,Cat_6,C,Complete
467925,female,No,28,Yes,artist,3.0,Low,7.0,Cat_2,A,Complete
463711,female,Yes,68,Yes,lawyer,3.0,Low,1.0,Cat_6,A,Complete
463846,female,Yes,45,Yes,artist,4.0,Low,1.0,Cat_6,C,Complete
462064,male,Yes,58,Yes,artist,0.0,Average,3.0,Cat_7,C,Complete
463249,male,No,28,No,entertainment,1.0,Low,2.0,Cat_7,A,Complete
464217,female,No,32,No,healthcare,12.0,Low,3.0,Cat_6,A,Complete
463378,male,No,30,Yes,doctor,1.0,Low,1.0,Cat_3,B,Complete
463035,female,Yes,42,No,homemaker,3.0,Average,4.0,Cat_6,D,Complete
459656,male,No,22,No,Not Provided,0.0,Low,6.0,Cat_1,D,Incomplete
463114,male,No,41,Yes,artist,0.0,Low,3.0,Cat_6,C,Complete
465309,female,No,18,No,healthcare,6.0,Low,4.0,Cat_7,D,Complete
462688,female,Yes,29,Yes,healthcare,8.0,Low,3.0,Cat_3,D,Complete
459255,female,No,33,Yes,healthcare,0.0,Low,3.0,Cat_6,A,Complete
467385,male,No,47,No,artist,1.0,Low,0.0,Cat_4,A,Complete
467492,female,Yes,57,Yes,doctor,1.0,Low,2.0,Cat_7,A,Complete
460789,male,Yes,36,Yes,executive,1.0,Low,3.0,Cat_6,D,Complete
467307,male,Yes,57,Yes,executive,1.0,High,3.0,Cat_6,C,Complete
464026,male,No,18,No,healthcare,1.0,Low,2.0,Cat_6,D,Complete
464645,male,Unknown,52,Yes,artist,1.0,Average,5.0,Cat_4,C,Incomplete
462493,male,Yes,52,Yes,artist,1.0,Average,6.0,Cat_6,C,Complete
460452,female,Yes,37,Yes,entertainment,0.0,Average,2.0,Cat_1,B,Complete
459322,male,No,36,Yes,marketing,0.0,Low,1.0,Cat_6,A,Complete
464066,female,No,29,Yes,healthcare,9.0,Low,3.0,Cat_4,A,Complete
461114,male,Yes,45,Yes,artist,1.0,Average,4.0,Cat_3,C,Complete
465165,male,No,61,Yes,artist,0.0,Low,1.0,Cat_6,B,Complete
464526,male,Yes,52,Yes,entertainment,1.0,Average,4.0,Cat_6,A,Complete
460666,female,Yes,49,Yes,homemaker,14.0,Low,1.0,Cat_6,A,Complete
465417,male,Yes,40,Yes,entertainment,0.0,Average,2.0,Cat_4,B,Complete
464096,female,No,31,No,healthcare,1.0,Low,5.0,Cat_4,C,Complete
464891,male,Yes,42,No,entertainment,1.0,Low,3.0,Cat_4,A,Complete
460107,male,Yes,51,Yes,engineer,1.0,Average,5.0,Cat_6,C,Complete
467708,female,No,42,Yes,healthcare,8.0,Low,1.0,Cat_7,D,Complete
461873,male,No,29,Yes,doctor,1.0,Low,4.0,Cat_6,C,Complete
465181,female,No,33,Yes,healthcare,8.0,Low,1.0,Cat_4,A,Complete
467204,male,No,27,Yes,healthcare,0.0,Low,3.0,Cat_6,D,Complete
467320,female,No,21,No,healthcare,0.0,Low,4.0,Cat_2,D,Complete
459468,male,Yes,35,No,artist,9.0,Average,3.0,Cat_6,B,Complete
467316,female,No,42,Yes,doctor,0.0,Low,1.0,Cat_6,A,Complete
466182,female,No,41,Yes,artist,2.0,Low,1.0,Cat_6,C,Complete
463757,male,No,39,Yes,artist,0.0,Low,3.0,Cat_6,B,Complete
462314,female,No,28,No,doctor,14.0,Low,1.0,Cat_6,A,Complete
466392,female,Yes,45,Yes,engineer,3.0,Average,0.0,Cat_3,B,Complete
466652,female,Yes,61,Yes,doctor,1.0,Average,2.0,Cat_6,B,Complete
461664,male,Yes,62,Yes,artist,0.0,Average,4.0,Cat_6,C,Complete
464105,male,Yes,65,Yes,entertainment,1.0,Average,2.0,Cat_6,C,Complete
466790,male,Yes,45,Yes,doctor,1.0,Average,2.0,Cat_3,A,Complete
463844,female,Yes,26,Yes,engineer,9.0,Low,2.0,Cat_6,B,Complete
462913,female,No,25,Yes,artist,4.0,Low,5.0,Cat_6,C,Complete
465541,female,Yes,45,Yes,artist,1.0,Average,4.0,Cat_7,C,Complete
459149,male,Yes,43,No,executive,0.0,High,4.0,Cat_6,B,Complete
464508,male,Yes,49,Yes,executive,1.0,High,3.0,Cat_6,C,Complete
458999,male,Yes,55,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
459947,female,No,37,Yes,artist,3.0,Low,1.0,Cat_6,B,Complete
465500,male,Yes,65,Yes,entertainment,1.0,High,2.0,Cat_6,C,Complete
466009,female,No,32,No,Not Provided,10.0,Low,5.0,Cat_6,C,Incomplete
466338,female,No,39,No,engineer,0.0,Low,3.0,Cat_4,A,Complete
465122,female,Yes,40,Yes,artist,2.0,Average,2.0,Cat_6,C,Complete
465230,male,Yes,72,Yes,entertainment,1.0,Average,3.0,Cat_6,C,Complete
466369,female,No,38,No,homemaker,5.0,Low,1.0,Cat_2,B,Complete
463939,male,No,26,No,marketing,0.0,Low,5.0,Cat_6,D,Complete
460825,male,No,30,Yes,doctor,1.0,Low,3.0,Cat_4,D,Complete
461125,male,Yes,51,Yes,homemaker,1.0,Low,0.0,Cat_4,A,Complete
463471,male,No,57,Yes,marketing,1.0,Low,4.0,Cat_7,A,Complete
467415,female,No,31,Yes,healthcare,1.0,Low,1.0,Cat_6,D,Complete
465879,male,No,39,Yes,artist,0.0,Low,1.0,Cat_6,A,Complete
463961,female,No,30,No,engineer,0.0,Low,4.0,Cat_4,A,Complete
462634,female,Yes,43,No,artist,0.0,Average,3.0,Cat_4,A,Complete
463622,male,No,27,Yes,healthcare,8.0,Low,1.0,Cat_3,C,Complete
466624,female,Yes,46,No,artist,0.0,Average,4.0,Cat_3,C,Complete
467785,male,Yes,43,No,artist,1.0,Low,2.0,Cat_6,B,Complete
461928,male,Yes,69,Yes,lawyer,0.0,Low,1.0,,A,Complete
460578,male,Yes,28,No,entertainment,8.0,Average,4.0,Cat_7,D,Complete
460198,male,No,43,Yes,entertainment,9.0,Low,1.0,Cat_6,D,Complete
467468,female,No,27,No,healthcare,0.0,Low,5.0,Cat_7,D,Complete
463581,female,No,28,Yes,healthcare,1.0,Low,3.0,Cat_6,D,Complete
463968,male,No,33,No,artist,0.0,Low,4.0,Cat_6,D,Complete
465414,female,No,30,No,engineer,0.0,Low,1.0,,B,Complete
464574,male,No,58,No,healthcare,4.0,Low,2.0,Cat_6,D,Complete
462312,female,No,38,Yes,engineer,8.0,Low,4.0,Cat_6,A,Complete
467971,female,No,31,Yes,artist,1.0,Low,4.0,Cat_6,D,Complete
464746,male,Yes,32,No,executive,4.0,Average,5.0,Cat_4,D,Complete
459298,male,Yes,45,Yes,artist,4.0,Average,4.0,Cat_6,C,Complete
466414,male,Yes,66,Yes,artist,1.0,Low,3.0,Cat_6,A,Complete
460773,female,Yes,51,Yes,artist,1.0,Average,3.0,Cat_6,C,Complete
461594,female,Yes,59,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
462713,female,No,40,Yes,engineer,0.0,Low,1.0,Cat_3,B,Complete
465163,male,Yes,46,Yes,artist,11.0,Average,5.0,Cat_6,C,Complete
462222,male,No,20,No,healthcare,1.0,Low,6.0,Cat_4,D,Complete
459342,female,Yes,84,No,lawyer,1.0,High,2.0,Cat_6,C,Complete
463006,female,No,41,Yes,marketing,0.0,Low,1.0,Cat_6,D,Complete
463029,male,Yes,51,No,artist,0.0,Average,3.0,Cat_6,C,Complete
460767,male,Yes,57,Yes,entertainment,8.0,Average,5.0,Cat_2,A,Complete
464319,female,No,33,No,doctor,0.0,Low,1.0,Cat_6,A,Complete
462828,male,No,25,No,marketing,3.0,Low,3.0,Cat_5,D,Complete
459873,male,Yes,55,Yes,artist,0.0,Average,3.0,Cat_4,A,Complete
461608,female,Yes,56,Yes,executive,0.0,High,4.0,Cat_1,A,Complete
465155,male,Yes,77,Yes,lawyer,1.0,Low,1.0,Cat_6,C,Complete
461704,male,Yes,30,Yes,healthcare,1.0,Low,2.0,Cat_6,A,Complete
464826,male,No,23,No,healthcare,6.0,Low,5.0,Cat_4,D,Complete
462677,female,No,43,Yes,artist,2.0,Low,4.0,Cat_6,B,Complete
465006,male,No,39,Yes,entertainment,5.0,Low,1.0,Cat_6,A,Complete
463483,male,Yes,29,No,executive,1.0,High,2.0,Cat_6,D,Complete
459816,male,Yes,37,Yes,doctor,0.0,Low,2.0,Cat_6,D,Complete
459002,female,Yes,45,No,engineer,2.0,Low,2.0,Cat_6,D,Complete
465990,male,Yes,48,No,executive,2.0,High,2.0,Cat_2,D,Complete
466044,male,Yes,27,No,entertainment,0.0,Average,4.0,Cat_6,A,Complete
461163,female,Yes,60,No,entertainment,9.0,Low,4.0,Cat_3,B,Complete
467106,male,Yes,45,Yes,entertainment,4.0,Average,3.0,Cat_2,B,Complete
467373,male,No,31,Yes,healthcare,0.0,Low,1.0,Cat_6,D,Complete
461256,male,No,33,No,doctor,1.0,Low,4.0,Cat_4,C,Complete
466522,male,Unknown,18,No,Not Provided,6.0,High,4.0,Cat_3,D,Incomplete
459010,female,Yes,48,Yes,artist,0.0,Average,3.0,Cat_6,B,Complete
466537,female,Yes,83,No,lawyer,0.0,Low,2.0,Cat_6,A,Complete
459046,male,Yes,57,Yes,executive,0.0,Low,4.0,Cat_2,A,Complete
459335,male,No,26,Yes,healthcare,0.0,Low,3.0,Cat_1,D,Complete
462695,male,Yes,51,Yes,artist,8.0,Low,5.0,Cat_6,A,Complete
466208,male,Yes,67,No,executive,2.0,High,1.0,Cat_6,C,Complete
462128,male,Yes,38,Yes,artist,9.0,Average,2.0,Cat_6,C,Complete
467329,female,No,40,Yes,doctor,0.0,Low,1.0,Cat_6,C,Complete
461609,female,Yes,45,Yes,artist,5.0,Average,2.0,Cat_6,B,Complete
464470,male,Yes,48,Yes,artist,0.0,Average,4.0,Cat_6,C,Complete
462705,female,Yes,69,No,lawyer,0.0,Average,2.0,Cat_6,C,Complete
465255,male,No,21,No,healthcare,9.0,Low,5.0,Cat_6,D,Complete
462536,female,Yes,48,No,engineer,1.0,High,0.0,Cat_6,B,Complete
461186,female,No,18,No,healthcare,0.0,Low,3.0,Cat_3,D,Complete
466018,male,Yes,72,Yes,artist,0.0,Low,3.0,Cat_4,C,Complete
461385,male,Yes,85,No,lawyer,0.0,Low,1.0,Cat_6,D,Complete
459115,female,No,21,No,marketing,1.0,Low,5.0,Cat_4,D,Complete
461263,female,Yes,48,Yes,artist,1.0,Low,1.0,Cat_4,A,Complete
460027,female,No,37,Yes,entertainment,6.0,Low,0.0,Cat_6,A,Complete
460366,male,No,28,No,healthcare,1.0,Low,5.0,Cat_4,D,Complete
464106,male,Yes,55,Yes,entertainment,1.0,Low,2.0,Cat_6,A,Complete
465696,female,No,56,Yes,artist,0.0,Low,2.0,Cat_6,C,Complete
461627,male,Yes,50,Yes,doctor,1.0,Low,2.0,Cat_6,C,Complete
467963,male,No,21,No,healthcare,1.0,Low,4.0,Cat_6,D,Complete
462437,male,No,18,No,healthcare,0.0,Low,6.0,Cat_6,D,Complete
467543,male,Yes,68,Yes,lawyer,0.0,High,2.0,Cat_6,B,Complete
465206,male,Yes,47,Yes,artist,13.0,Low,1.0,Cat_6,C,Complete
463040,male,Yes,75,No,lawyer,1.0,High,2.0,Cat_6,B,Complete
461668,male,Yes,50,Yes,artist,3.0,Average,4.0,Cat_2,C,Complete
461955,male,No,31,Yes,healthcare,0.0,Low,4.0,Cat_6,D,Complete
467139,female,No,30,Yes,artist,0.0,Low,3.0,Cat_6,A,Complete
459366,female,Yes,41,Yes,artist,0.0,Low,4.0,Cat_6,A,Complete
462167,female,Yes,35,No,healthcare,2.0,Low,1.0,Cat_6,A,Complete
466752,male,Yes,37,Yes,healthcare,0.0,Low,1.0,Cat_6,D,Complete
462778,male,Yes,60,Yes,entertainment,0.0,Low,0.0,Cat_6,D,Complete
466902,male,Yes,50,Yes,doctor,0.0,Average,3.0,Cat_6,C,Complete
459534,male,Yes,36,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
463399,female,No,26,No,marketing,3.0,Low,3.0,Cat_3,A,Complete
465538,male,Yes,62,No,Not Provided,7.0,High,2.0,Cat_6,D,Incomplete
464878,male,No,22,No,healthcare,0.0,Low,4.0,Cat_4,D,Complete
467599,female,No,19,No,healthcare,0.0,Low,3.0,Cat_6,D,Complete
466226,female,Yes,45,Yes,artist,0.0,Average,5.0,Cat_6,C,Complete
463576,female,No,31,No,doctor,0.0,Low,4.0,Cat_6,D,Complete
464911,male,Yes,56,Yes,artist,0.0,Average,3.0,Cat_4,C,Complete
463909,female,No,25,Yes,healthcare,1.0,Low,3.0,Cat_6,B,Complete
466099,female,Yes,73,Yes,lawyer,1.0,Low,1.0,Cat_6,B,Complete
464427,male,Yes,62,Yes,doctor,1.0,Average,4.0,Cat_3,C,Complete
463951,male,Yes,46,No,entertainment,0.0,Average,3.0,Cat_6,A,Complete
465638,female,Yes,51,Yes,artist,0.0,Low,0.0,Cat_3,C,Complete
465289,male,Yes,25,Yes,executive,1.0,High,2.0,Cat_6,A,Complete
464219,male,No,27,Yes,marketing,1.0,Low,2.0,Cat_3,A,Complete
467098,male,Yes,87,No,executive,1.0,Low,2.0,Cat_6,A,Complete
467451,female,Yes,47,Yes,artist,0.0,Low,1.0,Cat_1,A,Complete
465137,male,Yes,57,Yes,artist,1.0,Average,4.0,Cat_6,C,Complete
462289,male,Yes,60,Yes,artist,0.0,Average,4.0,Cat_3,A,Complete
467459,male,Yes,40,Yes,executive,0.0,High,5.0,Cat_6,B,Complete
460308,female,No,32,Yes,doctor,7.0,Low,0.0,Cat_2,A,Complete
467647,male,No,28,Yes,healthcare,2.0,Low,3.0,Cat_6,D,Complete
459803,male,No,39,Yes,doctor,4.0,Low,3.0,Cat_6,C,Complete
465972,female,No,47,Yes,marketing,9.0,Low,1.0,Cat_6,D,Complete
459414,female,No,39,Yes,Not Provided,8.0,Low,0.0,Cat_6,C,Incomplete
466173,male,No,28,No,entertainment,1.0,Low,0.0,Cat_3,A,Complete
464136,male,Yes,69,Yes,artist,0.0,Average,3.0,Cat_6,A,Complete
459286,female,No,42,Yes,artist,0.0,Low,1.0,Cat_6,D,Complete
463580,female,Yes,46,Yes,engineer,1.0,Low,1.0,Cat_6,D,Complete
466636,female,No,23,No,marketing,3.0,Low,3.0,Cat_6,C,Complete
461064,male,No,45,Yes,artist,1.0,Low,5.0,Cat_6,C,Complete
461597,female,Yes,38,Yes,doctor,1.0,Average,4.0,Cat_6,B,Complete
458990,female,Yes,71,No,lawyer,1.0,High,3.0,Cat_6,D,Complete
461351,female,No,26,No,doctor,0.0,Low,2.0,Cat_6,D,Complete
464420,female,Yes,60,Yes,artist,8.0,High,2.0,Cat_6,C,Complete
462060,female,Yes,46,Yes,artist,1.0,Average,2.0,Cat_6,C,Complete
465707,male,Yes,39,Yes,entertainment,1.0,Average,4.0,Cat_3,C,Complete
463733,female,No,18,No,healthcare,1.0,Low,3.0,Cat_6,D,Complete
463960,male,Yes,26,Yes,doctor,1.0,Average,2.0,Cat_7,A,Complete
462395,male,Yes,53,Yes,artist,1.0,High,2.0,Cat_6,D,Complete
461015,male,Yes,40,Yes,entertainment,1.0,Average,2.0,Cat_3,C,Complete
464965,male,Yes,76,No,executive,0.0,Low,7.0,Cat_4,D,Complete
466267,male,Yes,26,Yes,entertainment,0.0,Average,3.0,Cat_3,A,Complete
464056,female,Yes,65,Yes,artist,0.0,Average,2.0,Cat_6,C,Complete
465898,female,No,37,Yes,artist,12.0,Low,2.0,Cat_6,A,Complete
465361,male,No,25,No,healthcare,0.0,Low,4.0,Cat_3,C,Complete
461394,female,No,21,No,engineer,0.0,Low,5.0,Cat_2,D,Complete
466269,female,No,25,No,healthcare,0.0,Low,4.0,Cat_2,D,Complete
466213,male,No,23,No,healthcare,4.0,Low,5.0,Cat_6,D,Complete
465550,female,No,30,Yes,healthcare,1.0,Low,6.0,Cat_3,D,Complete
463451,female,No,30,No,doctor,0.0,Low,4.0,Cat_6,D,Complete
463877,male,Yes,42,No,entertainment,0.0,Average,4.0,Cat_4,A,Complete
459499,female,Yes,81,No,lawyer,0.0,High,2.0,Cat_6,D,Complete
463876,male,Yes,49,Yes,entertainment,1.0,Average,5.0,Cat_6,C,Complete
465448,male,No,32,No,healthcare,0.0,Low,3.0,Cat_2,A,Complete
463041,female,Yes,43,Yes,artist,0.0,Average,4.0,Cat_2,B,Complete
